univLabel,alumniLabel,occupationLabel,employerLabel,positionLabel,wiki
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,peneliti,Jurnal Penelitian,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,managing editor,Jurnal Penelitian,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,pengusaha,Jurnal Penelitian,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,penulis,Jurnal Penelitian,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,data scientist,Whitecyber,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,peneliti,Whitecyber,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,managing editor,Whitecyber,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,pengusaha,Whitecyber,founder,-
Universitas Teknologi Digital Indonesia,Faris Dedi Setiawan,penulis,Whitecyber,founder,-
Airlangga University,Febriana Firdaus,Investigative journalism,-,-,-
Airlangga University,Febriana Firdaus,-,-,-,-
Airlangga University,Febriana Firdaus,documentary filmmaker,-,-,-
Airlangga University,Febriana Firdaus,Investigative journalist,-,-,-
Indonesian Military Academy,Feisal Tanjung,-,-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Military Academy,Feisal Tanjung,politician,-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Military Academy,Feisal Tanjung,Army officer,-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Military Academy,Feisal Tanjung,-,Indonesian National Armed Forces,Commander,-
Indonesian Military Academy,Feisal Tanjung,politician,Indonesian National Armed Forces,Commander,-
Indonesian Military Academy,Feisal Tanjung,Army officer,Indonesian National Armed Forces,Commander,-
Nommensen HKBP University,Festus Simbiak,-,-,-,-
State University of Malang,Festus Simbiak,-,-,-,-
Nommensen HKBP University,Festus Simbiak,-,Cenderawasih University,Rector,-
State University of Malang,Festus Simbiak,-,Cenderawasih University,Rector,-
Parahyangan Catholic University,Fikry Cassidy,-,-,-,-
Universitas Indonesia,Firmanzah,ekonom,Universitas Indonesia,rektor,https://en.wikipedia.org/wiki/Firmanzah
Brawijaya University,Firsta Yufi,-,-,Puteri Indonesia,-
Brawijaya University,Firsta Yufi,-,-,Puteri Indonesia Jawa Timur,-
Brawijaya University,Firsta Yufi,-,-,Miss and Mister Supranational,-
National University (Indonesia),Franka Soeria,-,-,-,-
National University (Indonesia),Franka Soeria,-,-,-,-
National University (Indonesia),Franka Soeria,journalist,-,-,-
National University (Indonesia),Franka Soeria,Fashion designer,-,-,-
Universitas Gadjah Mada,Frederik Batti Sorring,-,-,-,-
Institut Teknologi Bandung,Frits Bernhard Mewengkang,-,-,-,-
Universitas Indonesia,Fuad Hassan,dosen,Indonesia,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,Indonesia,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,Indonesia,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,Indonesia,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,Indonesia,Menteri pendidikan dan kebudayaan,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,Indonesia,Menteri pendidikan dan kebudayaan,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,foreign affairs ministry,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,foreign affairs ministry,direktur,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,foreign affairs ministry,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,foreign affairs ministry,duta besar,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,dosen,foreign affairs ministry,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Fuad_Hassan
Universitas Indonesia,Fuad Hassan,diplomat,foreign affairs ministry,Menteri Pendidikan dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Fuad_Hassan
Andalas University,Gamawan Fauzi,-,Home Affairs (Indonesia),Minister,-
State University of Padang,Gamawan Fauzi,-,Home Affairs (Indonesia),Minister,-
Andalas University,Gamawan Fauzi,-,West Sumatra Governance,Governor,-
State University of Padang,Gamawan Fauzi,-,West Sumatra Governance,Governor,-
Diponegoro University,Gandi Sulistiyanto,Diplomat and Businessman,-,-,-
Universitas Negeri Padang,Ganefri,pegawai negeri sipil,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Negeri Padang,-
Indonesian Military Academy,Gatot Nurmantyo,-,Indonesian Armed Forces,Commander,-
Indonesian Military Academy,Gatot Nurmantyo,-,Staff Of Indonesian Army,Chief,-
University of Jember,Gatot Sudjito,-,-,-,-
Wijaya Putra University,Gatot Sudjito,-,-,-,-
Indonesian Military Academy,Gina Yoginda,-,-,-,-
Institut Teknologi Bandung,Ginandjar Kartasasmita,Politics of Indonesia,Indonesia Regional Representative Council,Speaker,-
Institut Teknologi Bandung,Ginandjar Kartasasmita,Politician,Indonesia Regional Representative Council,Speaker,-
Institut Teknologi Bandung,Ginandjar Kartasasmita,Soldier,Indonesia Regional Representative Council,Speaker,-
Institut Teknologi Bandung,Goenarso,akademisi,Institut Teknologi Bandung,Rektor,-
Parahyangan Catholic University,Grata Endah Werdaningtyas,-,-,-,-
Indonesia University of Education,Guru Gembul,Teacher,-,-,-
Indonesia University of Education,Guru Gembul,Activist,-,-,-
Indonesia University of Education,Guru Gembul,Content creator,-,-,-
Indonesia University of Education,Guru Gembul,-,-,-,-
Indonesia University of Education,Guru Gembul,-,-,-,-
University of North Sumatra,H. S. Dillon,-,-,-,-
Geophysical Engineering Department of Unila,Habiburokhman,-,-,-,-
Lampung University,Habiburokhman,-,-,-,-
Sebelas Maret University,Habiburokhman,-,-,-,-
University of Lampung,Habiburokhman,-,-,-,-
Hasanuddin University,Hadi Mulyadi,-,-,-,-
Diponegoro University,Hadi Prabowo,Government employee,-,-,-
Indonesian Air Force Academy,Hadi Tjahjanto,-,Indonesian National Armed Forces,Commander,-
Indonesian Air Force Academy,Hadi Tjahjanto,-,Staff Of The Indonesian Air Force,Chief,-
Universitas Gadjah Mada,Haedar Nashir,-,-,-,-
Institut Teknologi Bandung,Haidar Bagir,Philanthropist,-,Dr.,-
Institut Teknologi Bandung,Haidar Bagir,Ulama,-,Dr.,-
Institut Teknologi Bandung,Haidar Bagir,-,-,Dr.,-
Institut Teknologi Bandung,Haidar Bagir,"Islamic scholar, Philanthropist, Businessman",-,Dr.,-
Institut Teknologi Bandung,Haidar Bagir,Philanthropist,-,Doctor (title),-
Institut Teknologi Bandung,Haidar Bagir,Ulama,-,Doctor (title),-
Institut Teknologi Bandung,Haidar Bagir,-,-,Doctor (title),-
Institut Teknologi Bandung,Haidar Bagir,"Islamic scholar, Philanthropist, Businessman",-,Doctor (title),-
Hasanuddin University,Hamdan Zoelva,-,Constitutional Court Of Indonesia,Chief justice,-
Hasanuddin University,Hamdan Zoelva,-,Constitutional Court Of Indonesia,Deputy chief justice,-
Hasanuddin University,Hamid Awaludin,-,-,-,-
Universitas Sam Ratulangi,Hamka Hendra Noer,Aparatur Sipil Negara,Kementerian Pemuda dan Olahraga,Gubernur Gorontalo,-
Universitas Sam Ratulangi,Hamka Hendra Noer,pegawai negeri sipil,Kementerian Pemuda dan Olahraga,Gubernur Gorontalo,-
IPB University,Handry Satriago,Businessman,-,-,-
Indonesia Open University,Happy Asmara,Businessperson,-,-,-
Indonesia Open University,Happy Asmara,Singer,-,-,-
Indonesia Open University,Happy Asmara,Songwriter,-,-,-
Indonesia Open University,Happy Asmara,-,-,-,-
Indonesia Open University,Happy Asmara,-,-,-,-
Indonesia Open University,Happy Asmara,Presenter,-,-,-
Universitas Gadjah Mada,Hardi (politician),Politician,-,-,-
Universitas Gadjah Mada,Hardi (politician),Civil servant,-,-,-
Universitas Gadjah Mada,Hardi (politician),Civil service,-,-,-
Universitas Gadjah Mada,Hardi (politician),-,-,-,-
Indonesian Military Academy,Hari Sabarno,-,-,-,-
Indonesian Military Academy,Hari Sabarno,Politician,-,-,-
Indonesian Military Academy,Hari Sabarno,Military,-,-,-
Indonesian Military Academy,Hari Sabarno,-,-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Military Academy,Hari Sabarno,Politician,-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Military Academy,Hari Sabarno,Military,-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Military Academy,Hari Sabarno,-,Home Affairs (Indonesia),Minister,-
Indonesian Military Academy,Hari Sabarno,Politician,Home Affairs (Indonesia),Minister,-
Indonesian Military Academy,Hari Sabarno,Military,Home Affairs (Indonesia),Minister,-
Indonesian Military Academy,Hari Sabarno,-,National Land Agency,Head,-
Indonesian Military Academy,Hari Sabarno,Politician,National Land Agency,Head,-
Indonesian Military Academy,Hari Sabarno,Military,National Land Agency,Head,-
Indonesian Military Academy,Hari Sabarno,-,People'S Consultative Assembly,Deputy speakers,-
Indonesian Military Academy,Hari Sabarno,Politician,People'S Consultative Assembly,Deputy speakers,-
Indonesian Military Academy,Hari Sabarno,Military,People'S Consultative Assembly,Deputy speakers,-
Institut Teknologi Bandung,Hariadi Paminto Soepangkat,akademisi,Institut Teknologi Bandung,Rektor,-
Hasanuddin University,Harifin Tumpa,-,Supreme Court Of Indonesia,Chief justice,-
Hasanuddin University,Harifin Tumpa,-,Supreme Court Of Indonesia,Deputy chief justice,-
Trisakti University,Haris Azhar,-,-,-,-
Trisakti University,Haris Azhar,Human rights activist,-,-,-
Indonesian Military Academy,Haris Sudarno,-,-,-,-
Indonesian Naval Academy,Harry Setyawan,-,-,-,-
Institut Teknologi Bandung,Hartono Rekso Dharsono,Diplomat,Asean,Secretary-general,-
Institut Teknologi Bandung,Hartono Rekso Dharsono,Diplomat,Suharto'S Search For A Political Format And The Role Which Dharsono Played In It,An account,-
Universitas Gadjah Mada,Hasan Basri Durin,-,-,-,-
IPB University,Hasjrul Harahap,-,-,-,-
Indonesia Open University,Hassanudin,-,Chief Of Staff Of The Indonesian Army,Assistant for planning and budget,-
Indonesian Military Academy,Hassanudin,-,Chief Of Staff Of The Indonesian Army,Assistant for planning and budget,-
Indonesia Open University,Hassanudin,-,Indonesian Army,Deputy inspector general,-
Indonesian Military Academy,Hassanudin,-,Indonesian Army,Deputy inspector general,-
Indonesia Open University,Hassanudin,-,Kodam I/Bukit Barisan,Commander,-
Indonesian Military Academy,Hassanudin,-,Kodam I/Bukit Barisan,Commander,-
Indonesia Open University,Hassanudin,-,Kodam Iskandar Muda,Commander,-
Indonesian Military Academy,Hassanudin,-,Kodam Iskandar Muda,Commander,-
Indonesia Open University,Hassanudin,-,North Sumatra Governance,Governor,-
Indonesian Military Academy,Hassanudin,-,North Sumatra Governance,Governor,-
Universitas Gadjah Mada,Hasto Wardoyo,-,-,-,-
University of Bengkulu,Helmi Hasan,-,-,-,-
Universitas Gadjah Mada,Helmi Johannes,Broadcast journalism,-,-,-
Universitas Gadjah Mada,Helmi Johannes,-,-,-,-
Institut Teknologi Bandung,Hendra Gunawan,lektor,Institut Teknologi Bandung,Dosen,-
Institut Teknologi Bandung,Hendra Gunawan,pegawai negeri sipil,Institut Teknologi Bandung,Dosen,-
University of Jambi,Hendra Halim,-,-,-,-
Diponegoro University,Hendrar Prihadi,-,-,-,-
Soegijapranata Catholic University,Hendrar Prihadi,-,-,-,-
Universitas Pasundan,Herdiat Sunarya,pegawai negeri sipil,Pemerintah Kab. Ciamis,Bupati Ciamis,-
Universitas Pasundan,Herdiat Sunarya,politikus,Pemerintah Kab. Ciamis,Bupati Ciamis,-
Universitas Indonesia,Heri Hermansyah,peneliti,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,-
Universitas Indonesia,Heri Hermansyah,dosen,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,-
Universitas Indonesia,Heri Hermansyah,pegawai negeri sipil,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,-
Universitas Indonesia,Heri Hermansyah,peneliti,Universitas Indonesia,Rektor,-
Universitas Indonesia,Heri Hermansyah,dosen,Universitas Indonesia,Rektor,-
Universitas Indonesia,Heri Hermansyah,pegawai negeri sipil,Universitas Indonesia,Rektor,-
Institut Teknologi Bandung,Herling Laoh,-,-,-,-
Andalas University,Herman Abdullah,-,-,-,-
Universitas Diponegoro,Hermono,diplomat,Kementerian Luar Negeri,Duta Besar Indonesia untuk Spanyol,-
Universitas Diponegoro,Hermono,diplomat,Kementerian Luar Negeri,Duta Besar Indonesia untuk Malaysia,-
Airlangga University,Hexana Tri Sasongko,Banker,-,-,-
Airlangga University,Hexana Tri Sasongko,-,-,-,-
Sunan Kalijaga State Islamic University,Hidayat Nur Wahid,Politician,Indonesia People'S Consultative Assembly,Speaker,-
Sunan Kalijaga State Islamic University,Hidayat Nur Wahid,Politician,Prosperous Justice Party,Chairman,-
Indonesian Military Academy,Himawan Sutanto,-,-,-,-
Indonesian Military Academy,Hinsa Siburian,-,-,-,-
Universitas Gadjah Mada,Hotma Sitompul,-,-,-,-
Universitas Gadjah Mada,Hotma Sitompul,"Lawyer, businessman",-,-,-
Universitas Gadjah Mada,Hotman Paris Hutapea,-,-,-,-
Universitas Gadjah Mada,Hotman Paris Hutapea,-,-,-,-
Universitas Gadjah Mada,Hotman Paris Hutapea,Lawyer,-,-,-
Universitas Gadjah Mada,Hotman Paris Hutapea,businessman,-,-,-
Universitas Gadjah Mada,Hotman Paris Hutapea,presenter,-,-,-
Parahyangan Catholic University,Hotman Paris Hutapea,-,-,-,-
Parahyangan Catholic University,Hotman Paris Hutapea,-,-,-,-
Parahyangan Catholic University,Hotman Paris Hutapea,Lawyer,-,-,-
Parahyangan Catholic University,Hotman Paris Hutapea,businessman,-,-,-
Parahyangan Catholic University,Hotman Paris Hutapea,presenter,-,-,-
Universitas Gadjah Mada,Husein Mutahar,Composer,-,-,-
Universitas Gadjah Mada,Husein Mutahar,Diplomat,-,-,-
Universitas Gadjah Mada,Husein Mutahar,Indonesian Army,-,-,-
Universitas Gadjah Mada,Husein Mutahar,-,-,-,-
Brawijaya University,I Gede Ngurah Patriana Krisna,Bureaucrat,-,-,-
Brawijaya University,I Gede Ngurah Patriana Krisna,Politician,-,-,-
Udayana University,I Gede Ngurah Patriana Krisna,Bureaucrat,-,-,-
Udayana University,I Gede Ngurah Patriana Krisna,Politician,-,-,-
Udayana University,I Gede Ngurah Swajaya,-,-,-,-
Institut Teknologi Bandung,I Gede Wenten,"Professor, Chemical Engineer, Inventor",-,-,-
Udayana University,I Gusti Ayu Bintang Darmawati,-,Women Empowerment And Child Protection,Ministry,-
Indonesian Military Academy,I Gusti Kompyang Manila,-,-,-,-
University of National Education,I Gusti Ngurah Jaya Negara,Politician,-,-,-
Warmadewa University,I Gusti Putu Parwata,Politician,-,-,-
Warmadewa University,I Komang Gede Sanjaya,Politician,-,-,-
Udayana University,I Made Agus Mahayastra,Politician,-,Regent,-
Udayana University,I Made Agus Mahayastra,Politician,-,Gianyar Regency,-
Udayana University,I Nyoman Sutjidra,Doctor (title),-,-,-
Udayana University,I Nyoman Sutjidra,Bureaucrat,-,-,-
Udayana University,I Nyoman Sutjidra,Politician,-,-,-
Udayana University,I Wayan Diar,-,Bangli,Vice regents,-
Udayana University,I Wayan Diar,-,Representatives,Bangli regency regional house,-
University of National Education,I Wayan Disel Astawa,Politician,-,-,-
University of National Education,I Wayan Disel Astawa,-,-,-,-
Institut Teknologi Bandung,I Wayan Koster,Engineer,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,Engineer,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,Politician,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,Politician,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,Academician,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,Academician,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,Researcher,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,Researcher,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,-,Bali Governance,Governor,-
Institut Teknologi Bandung,I Wayan Koster,-,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Engineer,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Engineer,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Politician,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Politician,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Academician,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Academician,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Researcher,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,Researcher,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,-,Bali Governance,Governor,-
State University of Jakarta,I Wayan Koster,-,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Engineer,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Engineer,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Politician,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Politician,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Academician,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Academician,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Researcher,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,Researcher,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,-,Bali Governance,Governor,-
University of International Golden Indonesia,I Wayan Koster,-,Bali Governance,Governor,-
University of Surabaya,I Wayan Pandu Prapanca Lagosa,Politician,-,-,-
Airlangga University,Ibnu Said,-,-,-,-
Universitas Gadjah Mada,Ibnu Wahyutomo,-,-,-,-
Universitas Gadjah Mada,Ichlasul Amal,-,-,-,-
Universitas Gadjah Mada,Ichlasul Amal,Lecturer,-,-,-
Universitas Gadjah Mada,Ichlasul Amal,writer,-,-,-
Airlangga University,Ida Bagus Oka,-,Bali Governance,Governor,-
Airlangga University,Ida Bagus Oka,-,Bali Governance,Governor,-
Udayana University,Ida Bagus Rai Mantra,-,-,-,-
Sunan Ampel State Islamic University Surabaya,Ida Fauziyah,-,-,-,-
Universitas Gadjah Mada,Idrus Marham,-,-,-,-
Indonesia Institute of the Arts Yogyakarta,Ifa Isfansyah,-,-,-,-
Indonesia Institute of the Arts Yogyakarta,Ifa Isfansyah,Film director,-,-,-
Airlangga University,Ignasius Jonan,Indonesian Minister for Energy and Mineral Resources,-,-,-
Universitas Indonesia,Imam B. Prasodjo,sosiolog,Universitas Indonesia,Advisors to the office,https://en.wikipedia.org/wiki/Imam_Prasodjo
Mulawarman University,Imdaad Hamid,-,-,-,-
Universitas Gadjah Mada,Imron Cotan,-,Indonesia To Australia,Ambassador,-
Universitas Gadjah Mada,Imron Cotan,Public servant and diplomat,Indonesia To Australia,Ambassador,-
Universitas Gadjah Mada,Imron Cotan,-,Indonesia To China,Ambassador,-
Universitas Gadjah Mada,Imron Cotan,Public servant and diplomat,Indonesia To China,Ambassador,-
